id,pers_num,gp_name,team,pos,time,year,round,pilot,code,circuit,color,lon,lat
14285,11,Monaco,JORDAN,r,,1997,5,R.Schumacher,MCO,Monte Carlo,#ffffff,7.424616,43.738418
14286,16,Monaco,SAUBER,r,,1997,5,J.Herbert,MCO,Monte Carlo,#ffffff,7.424616,43.738418
14287,21,Monaco,MINARDI,r,,1997,5,J.Trulli,MCO,Monte Carlo,#ffffff,7.424616,43.738418
14288,10,Monaco,McLAREN,r,,1997,5,D.Coulthard,MCO,Monte Carlo,#ffffff,7.424616,43.738418
14289,9,Monaco,McLAREN,r,,1997,5,M.Hakkinen,MCO,Monte Carlo,#ffffff,7.424616,43.738418
14290,1,Monaco,ARROWS,r,,1997,5,D.Hill,MCO,Monte Carlo,#ffffff,7.424616,43.738418
14291,2,Monaco,ARROWS,r,,1997,5,P.Diniz,MCO,Monte Carlo,#ffffff,7.424616,43.738418
14292,3,Spain,WILLIAMS,1,1:30:35.896,1997,6,J.Villeneuve,ESP,Catalunya,#ffffff,1.520862,41.591159
14293,14,Spain,PROST,2,1:30:41.700,1997,6,O.Panis,ESP,Catalunya,#ffffff,1.520862,41.591159
14294,7,Spain,BENETTON,3,1:30:48.430,1997,6,J.Alesi,ESP,Catalunya,#ffffff,1.520862,41.591159
14295,5,Spain,FERRARI,4,1:30:53.875,1997,6,M.Schumacher,ESP,Catalunya,#ffffff,1.520862,41.591159
14296,16,Spain,SAUBER,5,1:31:03.882,1997,6,J.Herbert,ESP,Catalunya,#ffffff,1.520862,41.591159
14297,10,Spain,McLAREN,6,1:31:05.064,1997,6,D.Coulthard,ESP,Catalunya,#ffffff,1.520862,41.591159
14298,9,Spain,McLAREN,7,1:31:24.681,1997,6,M.Hakkinen,ESP,Catalunya,#ffffff,1.520862,41.591159
14299,4,Spain,WILLIAMS,8,1:31:40.035,1997,6,H.H.Frentzen,ESP,Catalunya,#ffffff,1.520862,41.591159
14300,12,Spain,JORDAN,9,1:31:40.663,1997,6,G.Fisichella,ESP,Catalunya,#ffffff,1.520862,41.591159
14301,8,Spain,BENETTON,10,1:31:41.566,1997,6,G.Berger,ESP,Catalunya,#ffffff,1.520862,41.591159
14302,18,Spain,TYRRELL,11,,1997,6,J.Verstappen,ESP,Catalunya,#ffffff,1.520862,41.591159
14303,6,Spain,FERRARI,12,,1997,6,E.Irvine,ESP,Catalunya,#ffffff,1.520862,41.591159
14304,23,Spain,STEWART,13,,1997,6,J.Magnussen,ESP,Catalunya,#ffffff,1.520862,41.591159
14305,17,Spain,SAUBER,14,,1997,6,G.Morbidelli,ESP,Catalunya,#ffffff,1.520862,41.591159
14306,21,Spain,MINARDI,15,,1997,6,J.Trulli,ESP,Catalunya,#ffffff,1.520862,41.591159
14307,2,Spain,ARROWS,r,,1997,6,P.Diniz,ESP,Catalunya,#ffffff,1.520862,41.591159
14308,11,Spain,JORDAN,r,,1997,6,R.Schumacher,ESP,Catalunya,#ffffff,1.520862,41.591159
14309,22,Spain,STEWART,r,,1997,6,R.Barrichello,ESP,Catalunya,#ffffff,1.520862,41.591159
14310,19,Spain,TYRRELL,r,,1997,6,M.Salo,ESP,Catalunya,#ffffff,1.520862,41.591159
14311,15,Spain,PROST,r,,1997,6,S.Nakano,ESP,Catalunya,#ffffff,1.520862,41.591159
14312,1,Spain,ARROWS,r,,1997,6,D.Hill,ESP,Catalunya,#ffffff,1.520862,41.591159
14313,20,Spain,MINARDI,r,,1997,6,U.Katayama,ESP,Catalunya,#ffffff,1.520862,41.591159
14314,5,Canada,FERRARI,1,1:17:40.646,1997,7,M.Schumacher,CAN,Montreal,#ffb3b3,-73.567256,45.501689
14315,7,Canada,BENETTON,2,1:17:43.403,1997,7,J.Alesi,CAN,Montreal,#ffffff,-73.567256,45.501689
14316,12,Canada,JORDAN,3,1:17:44.053,1997,7,G.Fisichella,CAN,Montreal,#ffffff,-73.567256,45.501689
14317,4,Canada,WILLIAMS,4,1:17:44.961,1997,7,H.H.Frentzen,CAN,Montreal,#ffffff,-73.567256,45.501689
14318,16,Canada,SAUBER,5,1:17:46.218,1997,7,J.Herbert,CAN,Montreal,#ffffff,-73.567256,45.501689
14319,15,Canada,PROST,6,1:17:48.733,1997,7,S.Nakano,CAN,Montreal,#ffffff,-73.567256,45.501689
14320,10,Canada,McLAREN,7,1:17:49.605,1997,7,D.Coulthard,CAN,Montreal,#ffffff,-73.567256,45.501689
14321,2,Canada,ARROWS,8,,1997,7,P.Diniz,CAN,Montreal,#ffffff,-73.567256,45.501689
14322,1,Canada,ARROWS,9,,1997,7,D.Hill,CAN,Montreal,#ffffff,-73.567256,45.501689
14323,17,Canada,SAUBER,10,,1997,7,G.Morbidelli,CAN,Montreal,#ffffff,-73.567256,45.501689
14324,14,Canada,PROST,11,,1997,7,O.Panis,CAN,Montreal,#ffffff,-73.567256,45.501689
14325,19,Canada,TYRRELL,r,,1997,7,M.Salo,CAN,Montreal,#ffffff,-73.567256,45.501689
14326,18,Canada,TYRRELL,r,,1997,7,J.Verstappen,CAN,Montreal,#ffffff,-73.567256,45.501689
14327,8,Canada,BENETTON,r,,1997,7,A.Wurz,CAN,Montreal,#ffffff,-73.567256,45.501689
14328,22,Canada,STEWART,r,,1997,7,R.Barrichello,CAN,Montreal,#ffffff,-73.567256,45.501689
14329,21,Canada,MINARDI,r,,1997,7,J.Trulli,CAN,Montreal,#ffffff,-73.567256,45.501689
14330,11,Canada,JORDAN,r,,1997,7,R.Schumacher,CAN,Montreal,#ffffff,-73.567256,45.501689
14331,20,Canada,MINARDI,r,,1997,7,U.Katayama,CAN,Montreal,#ffffff,-73.567256,45.501689
14332,3,Canada,WILLIAMS,r,,1997,7,J.Villeneuve,CAN,Montreal,#ffffff,-73.567256,45.501689
14333,23,Canada,STEWART,r,,1997,7,J.Magnussen,CAN,Montreal,#ffffff,-73.567256,45.501689
14334,9,Canada,McLAREN,r,,1997,7,M.Hakkinen,CAN,Montreal,#ffffff,-73.567256,45.501689
14335,6,Canada,FERRARI,r,,1997,7,E.Irvine,CAN,Montreal,#ffffff,-73.567256,45.501689
14336,5,France,FERRARI,1,1:38:50.492,1997,8,M.Schumacher,FRA,Magny-Cours,#ffb3b3,3.15205,46.883895
14337,4,France,WILLIAMS,2,1:39:14.029,1997,8,H.H.Frentzen,FRA,Magny-Cours,#ffffff,3.15205,46.883895
14338,6,France,FERRARI,3,1:40:05.293,1997,8,E.Irvine,FRA,Magny-Cours,#ffffff,3.15205,46.883895
14339,3,France,WILLIAMS,4,1:40:12.276,1997,8,J.Villeneuve,FRA,Magny-Cours,#ffffff,3.15205,46.883895
14340,7,France,BENETTON,5,1:40:13.227,1997,8,J.Alesi,FRA,Magny-Cours,#ffffff,3.15205,46.883895
14341,11,France,JORDAN,6,1:40:20.363,1997,8,R.Schumacher,FRA,Magny-Cours,#ffffff,3.15205,46.883895
14342,10,France,McLAREN,7,,1997,8,D.Coulthard,FRA,Magny-Cours,#ffffff,3.15205,46.883895
14343,16,France,SAUBER,8,,1997,8,J.Herbert,FRA,Magny-Cours,#ffffff,3.15205,46.883895
14344,12,France,JORDAN,9,,1997,8,G.Fisichella,FRA,Magny-Cours,#ffffff,3.15205,46.883895
14345,14,France,PROST,10,,1997,8,J.Trulli,FRA,Magny-Cours,#ffffff,3.15205,46.883895
14346,20,France,MINARDI,11,,1997,8,U.Katayama,FRA,Magny-Cours,#ffffff,3.15205,46.883895
14347,1,France,ARROWS,12,,1997,8,D.Hill,FRA,Magny-Cours,#ffffff,3.15205,46.883895
14348,19,France,TYRRELL,r,,1997,8,M.Salo,FRA,Magny-Cours,#ffffff,3.15205,46.883895
14349,8,France,BENETTON,r,,1997,8,A.Wurz,FRA,Magny-Cours,#ffffff,3.15205,46.883895
14350,2,France,ARROWS,r,,1997,8,P.Diniz,FRA,Magny-Cours,#ffffff,3.15205,46.883895
14351,17,France,SAUBER,r,,1997,8,N.Fontana,FRA,Magny-Cours,#ffffff,3.15205,46.883895
14352,22,France,STEWART,r,,1997,8,R.Barrichello,FRA,Magny-Cours,#ffffff,3.15205,46.883895
14353,23,France,STEWART,r,,1997,8,J.Magnussen,FRA,Magny-Cours,#ffffff,3.15205,46.883895
14354,9,France,McLAREN,r,,1997,8,M.Hakkinen,FRA,Magny-Cours,#ffffff,3.15205,46.883895
14355,18,France,TYRRELL,r,,1997,8,J.Verstappen,FRA,Magny-Cours,#ffffff,3.15205,46.883895
14356,15,France,PROST,r,,1997,8,S.Nakano,FRA,Magny-Cours,#ffffff,3.15205,46.883895
14357,21,France,MINARDI,r,,1997,8,T.Marques,FRA,Magny-Cours,#ffffff,3.15205,46.883895
14358,3,Great Britain,WILLIAMS,1,1:20:01.665,1997,9,J.Villeneuve,GBR,Silverstone,#ffffff,-1.0169,52.071221
14359,7,Great Britain,BENETTON,2,1:20:11.870,1997,9,J.Alesi,GBR,Silverstone,#ffffff,-1.0169,52.071221
14360,8,Great Britain,BENETTON,3,1:20:12.961,1997,9,A.Wurz,GBR,Silverstone,#ffffff,-1.0169,52.071221
14361,10,Great Britain,McLAREN,4,1:20:22.894,1997,9,D.Coulthard,GBR,Silverstone,#ffffff,-1.0169,52.071221
14362,11,Great Britain,JORDAN,5,1:20:33.545,1997,9,R.Schumacher,GBR,Silverstone,#ffffff,-1.0169,52.071221
14363,1,Great Britain,ARROWS,6,1:21:15.217,1997,9,D.Hill,GBR,Silverstone,#ffffff,-1.0169,52.071221
14364,12,Great Britain,JORDAN,7,,1997,9,G.Fisichella,GBR,Silverstone,#ffffff,-1.0169,52.071221
14365,14,Great Britain,PROST,8,,1997,9,J.Trulli,GBR,Silverstone,#ffffff,-1.0169,52.071221
14366,17,Great Britain,SAUBER,9,,1997,9,N.Fontana,GBR,Silverstone,#ffffff,-1.0169,52.071221
14367,21,Great Britain,MINARDI,10,,1997,9,T.Marques,GBR,Silverstone,#ffffff,-1.0169,52.071221
14368,15,Great Britain,PROST,11,,1997,9,S.Nakano,GBR,Silverstone,#ffffff,-1.0169,52.071221
14369,9,Great Britain,McLAREN,r,,1997,9,M.Hakkinen,GBR,Silverstone,#ffffff,-1.0169,52.071221
14370,23,Great Britain,STEWART,r,,1997,9,J.Magnussen,GBR,Silverstone,#ffffff,-1.0169,52.071221
14371,18,Great Britain,TYRRELL,r,,1997,9,J.Verstappen,GBR,Silverstone,#ffffff,-1.0169,52.071221
14372,6,Great Britain,FERRARI,r,,1997,9,E.Irvine,GBR,Silverstone,#ffffff,-1.0169,52.071221
14373,19,Great Britain,TYRRELL,r,,1997,9,M.Salo,GBR,Silverstone,#ffffff,-1.0169,52.071221
14374,16,Great Britain,SAUBER,r,,1997,9,J.Herbert,GBR,Silverstone,#ffffff,-1.0169,52.071221
14375,5,Great Britain,FERRARI,r,,1997,9,M.Schumacher,GBR,Silverstone,#ffffff,-1.0169,52.071221
14376,22,Great Britain,STEWART,r,,1997,9,R.Barrichello,GBR,Silverstone,#ffffff,-1.0169,52.071221
14377,2,Great Britain,ARROWS,r,,1997,9,P.Diniz,GBR,Silverstone,#ffffff,-1.0169,52.071221
14378,4,Great Britain,WILLIAMS,r,,1997,9,H.H.Frentzen,GBR,Silverstone,#ffffff,-1.0169,52.071221
14379,20,Great Britain,MINARDI,r,,1997,9,U.Katayama,GBR,Silverstone,#ffffff,-1.0169,52.071221
14380,8,Germany,BENETTON,1,1:20:59.046,1997,10,G.Berger,DEU,Hockenheim,#c6ecd9,8.549858,49.319552
14381,5,Germany,FERRARI,2,1:21:16.573,1997,10,M.Schumacher,DEU,Hockenheim,#ffffff,8.549858,49.319552
14382,9,Germany,McLAREN,3,1:21:23.816,1997,10,M.Hakkinen,DEU,Hockenheim,#ffffff,8.549858,49.319552
14383,14,Germany,PROST,4,1:21:26.211,1997,10,J.Trulli,DEU,Hockenheim,#ffffff,8.549858,49.319552
14384,11,Germany,JORDAN,5,1:21:29.041,1997,10,R.Schumacher,DEU,Hockenheim,#ffffff,8.549858,49.319552
14385,7,Germany,BENETTON,6,1:21:33.763,1997,10,J.Alesi,DEU,Hockenheim,#ffffff,8.549858,49.319552
14386,15,Germany,PROST,7,1:22:18.768,1997,10,S.Nakano,DEU,Hockenheim,#ffffff,8.549858,49.319552
14387,1,Germany,ARROWS,8,,1997,10,D.Hill,DEU,Hockenheim,#ffffff,8.549858,49.319552
14388,17,Germany,SAUBER,9,,1997,10,N.Fontana,DEU,Hockenheim,#ffffff,8.549858,49.319552
14389,18,Germany,TYRRELL,10,,1997,10,J.Verstappen,DEU,Hockenheim,#ffffff,8.549858,49.319552
14390,12,Germany,JORDAN,11,,1997,10,G.Fisichella,DEU,Hockenheim,#ffffff,8.549858,49.319552
14391,3,Germany,WILLIAMS,r,,1997,10,J.Villeneuve,DEU,Hockenheim,#ffffff,8.549858,49.319552
14392,22,Germany,STEWART,r,,1997,10,R.Barrichello,DEU,Hockenheim,#ffffff,8.549858,49.319552
14393,19,Germany,TYRRELL,r,,1997,10,M.Salo,DEU,Hockenheim,#ffffff,8.549858,49.319552
14394,23,Germany,STEWART,r,,1997,10,J.Magnussen,DEU,Hockenheim,#ffffff,8.549858,49.319552
14395,20,Germany,MINARDI,r,,1997,10,U.Katayama,DEU,Hockenheim,#ffffff,8.549858,49.319552
14396,16,Germany,SAUBER,r,,1997,10,J.Herbert,DEU,Hockenheim,#ffffff,8.549858,49.319552
14397,2,Germany,ARROWS,r,,1997,10,P.Diniz,DEU,Hockenheim,#ffffff,8.549858,49.319552
14398,10,Germany,McLAREN,r,,1997,10,D.Coulthard,DEU,Hockenheim,#ffffff,8.549858,49.319552
14399,4,Germany,WILLIAMS,r,,1997,10,H.H.Frentzen,DEU,Hockenheim,#ffffff,8.549858,49.319552
14400,6,Germany,FERRARI,r,,1997,10,E.Irvine,DEU,Hockenheim,#ffffff,8.549858,49.319552
14401,21,Germany,MINARDI,r,,1997,10,T.Marques,DEU,Hockenheim,#ffffff,8.549858,49.319552
14402,3,Hungary,WILLIAMS,1,1:45:47.149,1997,11,J.Villeneuve,HUN,Hungaroring,#ffffff,19.248679,47.58298
14403,1,Hungary,ARROWS,2,1:45:56.228,1997,11,D.Hill,HUN,Hungaroring,#ffffff,19.248679,47.58298
14404,16,Hungary,SAUBER,3,1:46:07.594,1997,11,J.Herbert,HUN,Hungaroring,#ffffff,19.248679,47.58298
14405,5,Hungary,FERRARI,4,1:46:17.650,1997,11,M.Schumacher,HUN,Hungaroring,#ffffff,19.248679,47.58298
14406,11,Hungary,JORDAN,5,1:46:17.864,1997,11,R.Schumacher,HUN,Hungaroring,#ffffff,19.248679,47.58298
14407,15,Hungary,PROST,6,1:46:28.661,1997,11,S.Nakano,HUN,Hungaroring,#ffffff,19.248679,47.58298
14408,14,Hungary,PROST,7,1:47:02.701,1997,11,J.Trulli,HUN,Hungaroring,#ffffff,19.248679,47.58298
14409,8,Hungary,BENETTON,8,1:47:03.558,1997,11,G.Berger,HUN,Hungaroring,#ffffff,19.248679,47.58298
14410,6,Hungary,FERRARI,9,,1997,11,E.Irvine,HUN,Hungaroring,#ffffff,19.248679,47.58298
14411,20,Hungary,MINARDI,10,,1997,11,U.Katayama,HUN,Hungaroring,#ffffff,19.248679,47.58298
14412,7,Hungary,BENETTON,11,,1997,11,J.Alesi,HUN,Hungaroring,#ffffff,19.248679,47.58298
14413,21,Hungary,MINARDI,12,,1997,11,T.Marques,HUN,Hungaroring,#ffffff,19.248679,47.58298
14414,19,Hungary,TYRRELL,13,,1997,11,M.Salo,HUN,Hungaroring,#ffffff,19.248679,47.58298
14415,10,Hungary,McLAREN,r,,1997,11,D.Coulthard,HUN,Hungaroring,#ffffff,19.248679,47.58298
14416,18,Hungary,TYRRELL,r,,1997,11,J.Verstappen,HUN,Hungaroring,#ffffff,19.248679,47.58298
14417,2,Hungary,ARROWS,r,,1997,11,P.Diniz,HUN,Hungaroring,#ffffff,19.248679,47.58298
14418,12,Hungary,JORDAN,r,,1997,11,G.Fisichella,HUN,Hungaroring,#ffffff,19.248679,47.58298
14419,4,Hungary,WILLIAMS,r,,1997,11,H.H.Frentzen,HUN,Hungaroring,#ffffff,19.248679,47.58298
14420,22,Hungary,STEWART,r,,1997,11,R.Barrichello,HUN,Hungaroring,#ffffff,19.248679,47.58298
14421,9,Hungary,McLAREN,r,,1997,11,M.Hakkinen,HUN,Hungaroring,#ffffff,19.248679,47.58298
14422,17,Hungary,SAUBER,r,,1997,11,G.Morbidelli,HUN,Hungaroring,#ffffff,19.248679,47.58298
14423,23,Hungary,STEWART,r,,1997,11,J.Magnussen,HUN,Hungaroring,#ffffff,19.248679,47.58298
14424,5,Belgium,FERRARI,1,1:33:46.717,1997,12,M.Schumacher,BEL,Spa-Francorchamps,#ffb3b3,5.952214,50.454346
14425,12,Belgium,JORDAN,2,1:34:13.470,1997,12,G.Fisichella,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
14426,9,Belgium,McLAREN,dq,1:34:17.573,1997,12,M.Hakkinen,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
14427,4,Belgium,WILLIAMS,3,1:34:18.864,1997,12,H.H.Frentzen,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
14428,16,Belgium,SAUBER,4,1:34:25.742,1997,12,J.Herbert,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
14429,3,Belgium,WILLIAMS,5,1:34:28.820,1997,12,J.Villeneuve,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
14430,8,Belgium,BENETTON,6,1:34:50.458,1997,12,G.Berger,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
14431,2,Belgium,ARROWS,7,1:35:12.648,1997,12,P.Diniz,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
14432,7,Belgium,BENETTON,8,1:35:28.725,1997,12,J.Alesi,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
14433,17,Belgium,SAUBER,9,1:35:29.299,1997,12,G.Morbidelli,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
14434,6,Belgium,FERRARI,10,,1997,12,E.Irvine,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
14435,19,Belgium,TYRRELL,11,,1997,12,M.Salo,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
14436,23,Belgium,STEWART,12,,1997,12,J.Magnussen,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
14437,1,Belgium,ARROWS,13,,1997,12,D.Hill,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
14438,20,Belgium,MINARDI,14,,1997,12,U.Katayama,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
14439,14,Belgium,PROST,15,,1997,12,J.Trulli,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
14440,18,Belgium,TYRRELL,r,,1997,12,J.Verstappen,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
14441,11,Belgium,JORDAN,r,,1997,12,R.Schumacher,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
14442,10,Belgium,McLAREN,r,,1997,12,D.Coulthard,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
14443,21,Belgium,MINARDI,r,,1997,12,T.Marques,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
14444,22,Belgium,STEWART,r,,1997,12,R.Barrichello,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
14445,15,Belgium,PROST,r,,1997,12,S.Nakano,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
14446,10,Italy,McLAREN,1,1:17:04.609,1997,13,D.Coulthard,ITA,Monza,#d9d9d9,9.2584771,45.5796609
14447,7,Italy,BENETTON,2,1:17:06.546,1997,13,J.Alesi,ITA,Monza,#ffffff,9.2584771,45.5796609
14448,4,Italy,WILLIAMS,3,1:17:08.952,1997,13,H.H.Frentzen,ITA,Monza,#ffffff,9.2584771,45.5796609
14449,12,Italy,JORDAN,4,1:17:10.480,1997,13,G.Fisichella,ITA,Monza,#ffffff,9.2584771,45.5796609
14450,3,Italy,WILLIAMS,5,1:17:11.025,1997,13,J.Villeneuve,ITA,Monza,#ffffff,9.2584771,45.5796609
14451,5,Italy,FERRARI,6,1:17:16.090,1997,13,M.Schumacher,ITA,Monza,#ffffff,9.2584771,45.5796609
14452,8,Italy,BENETTON,7,1:17:17.080,1997,13,G.Berger,ITA,Monza,#ffffff,9.2584771,45.5796609
14453,6,Italy,FERRARI,8,1:17:22.248,1997,13,E.Irvine,ITA,Monza,#ffffff,9.2584771,45.5796609
14454,9,Italy,McLAREN,9,1:17:53.982,1997,13,M.Hakkinen,ITA,Monza,#ffffff,9.2584771,45.5796609
14455,14,Italy,PROST,10,1:18:07.315,1997,13,J.Trulli,ITA,Monza,#ffffff,9.2584771,45.5796609
14456,15,Italy,PROST,11,1:18:07.936,1997,13,S.Nakano,ITA,Monza,#ffffff,9.2584771,45.5796609
14457,17,Italy,SAUBER,12,,1997,13,G.Morbidelli,ITA,Monza,#ffffff,9.2584771,45.5796609
14458,22,Italy,STEWART,13,,1997,13,R.Barrichello,ITA,Monza,#ffffff,9.2584771,45.5796609
14459,21,Italy,MINARDI,14,,1997,13,T.Marques,ITA,Monza,#ffffff,9.2584771,45.5796609
14460,1,Italy,ARROWS,r,,1997,13,D.Hill,ITA,Monza,#ffffff,9.2584771,45.5796609
14461,11,Italy,JORDAN,r,,1997,13,R.Schumacher,ITA,Monza,#ffffff,9.2584771,45.5796609
14462,16,Italy,SAUBER,r,,1997,13,J.Herbert,ITA,Monza,#ffffff,9.2584771,45.5796609
14463,19,Italy,TYRRELL,r,,1997,13,M.Salo,ITA,Monza,#ffffff,9.2584771,45.5796609
14464,23,Italy,STEWART,r,,1997,13,J.Magnussen,ITA,Monza,#ffffff,9.2584771,45.5796609
14465,18,Italy,TYRRELL,r,,1997,13,J.Verstappen,ITA,Monza,#ffffff,9.2584771,45.5796609
14466,20,Italy,MINARDI,r,,1997,13,U.Katayama,ITA,Monza,#ffffff,9.2584771,45.5796609
14467,2,Italy,ARROWS,r,,1997,13,P.Diniz,ITA,Monza,#ffffff,9.2584771,45.5796609
14468,3,Austria,WILLIAMS,1,1:27:35.999,1997,14,J.Villeneuve,AUT,A1-Ring,#ffffff,14.799624,47.208562
14469,10,Austria,McLAREN,2,1:27:38.908,1997,14,D.Coulthard,AUT,A1-Ring,#ffffff,14.799624,47.208562
14470,4,Austria,WILLIAMS,3,1:27:39.961,1997,14,H.H.Frentzen,AUT,A1-Ring,#ffffff,14.799624,47.208562
14471,12,Austria,JORDAN,4,1:27:48.126,1997,14,G.Fisichella,AUT,A1-Ring,#ffffff,14.799624,47.208562
14472,11,Austria,JORDAN,5,1:28:07.858,1997,14,R.Schumacher,AUT,A1-Ring,#ffffff,14.799624,47.208562
14473,5,Austria,FERRARI,6,1:28:09.410,1997,14,M.Schumacher,AUT,A1-Ring,#ffffff,14.799624,47.208562
14474,1,Austria,ARROWS,7,1:28:13.206,1997,14,D.Hill,AUT,A1-Ring,#ffffff,14.799624,47.208562
14475,16,Austria,SAUBER,8,1:28:25.056,1997,14,J.Herbert,AUT,A1-Ring,#ffffff,14.799624,47.208562
14476,17,Austria,SAUBER,9,1:28:42.454,1997,14,G.Morbidelli,AUT,A1-Ring,#ffffff,14.799624,47.208562
14477,8,Austria,BENETTON,10,,1997,14,G.Berger,AUT,A1-Ring,#ffffff,14.799624,47.208562
14478,20,Austria,MINARDI,11,,1997,14,U.Katayama,AUT,A1-Ring,#ffffff,14.799624,47.208562
14479,18,Austria,TYRRELL,12,,1997,14,J.Verstappen,AUT,A1-Ring,#ffffff,14.799624,47.208562
14480,2,Austria,ARROWS,13,,1997,14,P.Diniz,AUT,A1-Ring,#ffffff,14.799624,47.208562
14481,22,Austria,STEWART,14,,1997,14,R.Barrichello,AUT,A1-Ring,#ffffff,14.799624,47.208562
14482,14,Austria,PROST,r,,1997,14,J.Trulli,AUT,A1-Ring,#ffffff,14.799624,47.208562
14483,23,Austria,STEWART,r,,1997,14,J.Magnussen,AUT,A1-Ring,#ffffff,14.799624,47.208562
14484,15,Austria,PROST,r,,1997,14,S.Nakano,AUT,A1-Ring,#ffffff,14.799624,47.208562
14485,19,Austria,TYRRELL,r,,1997,14,M.Salo,AUT,A1-Ring,#ffffff,14.799624,47.208562
14486,6,Austria,FERRARI,r,,1997,14,E.Irvine,AUT,A1-Ring,#ffffff,14.799624,47.208562
14487,7,Austria,BENETTON,r,,1997,14,J.Alesi,AUT,A1-Ring,#ffffff,14.799624,47.208562
14488,9,Austria,McLAREN,r,,1997,14,M.Hakkinen,AUT,A1-Ring,#ffffff,14.799624,47.208562
14489,3,Luxembourg,WILLIAMS,1,1:31:27.843,1997,15,J.Villeneuve,LUX,Nurburgring,#ffffff,6.95203,50.34188
14490,7,Luxembourg,BENETTON,2,1:31:39.613,1997,15,J.Alesi,LUX,Nurburgring,#ffffff,6.95203,50.34188
14491,4,Luxembourg,WILLIAMS,3,1:31:41.323,1997,15,H.H.Frentzen,LUX,Nurburgring,#ffffff,6.95203,50.34188
14492,8,Luxembourg,BENETTON,4,1:31:44.259,1997,15,G.Berger,LUX,Nurburgring,#ffffff,6.95203,50.34188
14493,2,Luxembourg,ARROWS,5,1:32:02.593,1997,15,P.Diniz,LUX,Nurburgring,#ffffff,6.95203,50.34188
14494,14,Luxembourg,PROST,6,1:32:11.593,1997,15,O.Panis,LUX,Nurburgring,#ffffff,6.95203,50.34188
14495,16,Luxembourg,SAUBER,7,1:32:12.197,1997,15,J.Herbert,LUX,Nurburgring,#ffffff,6.95203,50.34188
14496,1,Luxembourg,ARROWS,8,1:32:12.620,1997,15,D.Hill,LUX,Nurburgring,#ffffff,6.95203,50.34188
14497,17,Luxembourg,SAUBER,9,,1997,15,G.Morbidelli,LUX,Nurburgring,#ffffff,6.95203,50.34188
14498,19,Luxembourg,TYRRELL,10,,1997,15,M.Salo,LUX,Nurburgring,#ffffff,6.95203,50.34188
14499,18,Luxembourg,TYRRELL,r,,1997,15,J.Verstappen,LUX,Nurburgring,#ffffff,6.95203,50.34188
14500,9,Luxembourg,McLAREN,r,,1997,15,M.Hakkinen,LUX,Nurburgring,#ffffff,6.95203,50.34188
14501,22,Luxembourg,STEWART,r,,1997,15,R.Barrichello,LUX,Nurburgring,#ffffff,6.95203,50.34188
14502,10,Luxembourg,McLAREN,r,,1997,15,D.Coulthard,LUX,Nurburgring,#ffffff,6.95203,50.34188
14503,23,Luxembourg,STEWART,r,,1997,15,J.Magnussen,LUX,Nurburgring,#ffffff,6.95203,50.34188
14504,6,Luxembourg,FERRARI,r,,1997,15,E.Irvine,LUX,Nurburgring,#ffffff,6.95203,50.34188
14505,15,Luxembourg,PROST,r,,1997,15,S.Nakano,LUX,Nurburgring,#ffffff,6.95203,50.34188
14506,5,Luxembourg,FERRARI,r,,1997,15,M.Schumacher,LUX,Nurburgring,#ffffff,6.95203,50.34188
14507,21,Luxembourg,MINARDI,r,,1997,15,T.Marques,LUX,Nurburgring,#ffffff,6.95203,50.34188
14508,20,Luxembourg,MINARDI,r,,1997,15,U.Katayama,LUX,Nurburgring,#ffffff,6.95203,50.34188
14509,11,Luxembourg,JORDAN,r,,1997,15,R.Schumacher,LUX,Nurburgring,#ffffff,6.95203,50.34188
14510,12,Luxembourg,JORDAN,r,,1997,15,G.Fisichella,LUX,Nurburgring,#ffffff,6.95203,50.34188
14511,5,Japan,FERRARI,1,1:29:48.446,1997,16,M.Schumacher,JPN,Suzuka,#ffb3b3,136.584209,34.88188
14512,4,Japan,WILLIAMS,2,1:29:49.824,1997,16,H.H.Frentzen,JPN,Suzuka,#ffffff,136.584209,34.88188
14513,6,Japan,FERRARI,3,1:30:14.830,1997,16,E.Irvine,JPN,Suzuka,#ffffff,136.584209,34.88188
